,file,schema,title,organization,agency,websites,data_source,description,last_modified,metadata_available,metadata_url,category,resource_count
867,_datasets/meps-topics-childrens-insurance-coverage.md,data_rescue_project,MEPS Topics Children's Insurance Coverage,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=3Z-1,,2025-03-18,False,,Health & Healthcare,1
868,_datasets/meps-topics-dental-visitsuseevents-and-expenditures.md,data_rescue_project,MEPS Topics Dental Visits/Use/Events and Expenditures,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=47Z-1,,2025-03-18,False,,Health & Healthcare,1
869,_datasets/meps-topics-disability.md,data_rescue_project,MEPS Topics Disability,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=20Z-1,,2025-03-18,False,,Health & Healthcare,1
870,_datasets/meps-topics-doctor-visitsuseevents-and-expenditures.md,data_rescue_project,MEPS Topics Doctor Visits/Use/Events and Expenditures,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=21Z-1,,2025-03-18,False,,Health & Healthcare,1
871,_datasets/meps-topics-doctors-separately-billing.md,data_rescue_project,"MEPS Topics Doctors, Separately Billing",Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=22Z-1,,2025-03-18,False,,Health & Healthcare,1
872,_datasets/meps-topics-elderly-health-care.md,data_rescue_project,MEPS Topics Elderly Health Care,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=8Z-1,,2025-03-18,False,,Health & Healthcare,1
873,_datasets/meps-topics-emergency-room-visitsuseevents-and-expenditures.md,data_rescue_project,MEPS Topics Emergency Room Visits/Use/Events and Expenditures,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=23Z-1,,2025-03-18,False,,Health & Healthcare,1
874,_datasets/meps-topics-employment-status.md,data_rescue_project,MEPS Topics Employment Status,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=24Z-1,,2025-03-18,False,,Health & Healthcare,1
875,_datasets/meps-topics-health-care-disparities.md,data_rescue_project,MEPS Topics Health Care Disparities,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=6Z-1,,2025-03-18,False,,Health & Healthcare,1
876,_datasets/meps-topics-health-insurance-coverage.md,data_rescue_project,MEPS Topics Health Insurance Coverage,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=7Z-1,,2025-03-18,False,,Health & Healthcare,1
877,_datasets/meps-topics-health-insurance-employer-sponsored.md,data_rescue_project,MEPS Topics Health Insurance Employer-sponsored,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=7Z2,,2025-03-18,False,,Health & Healthcare,1
878,_datasets/meps-topics-health-insurance-individually-purchased.md,data_rescue_project,MEPS Topics Health Insurance Individually Purchased,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=7Z3,,2025-03-18,False,,Health & Healthcare,1
879,_datasets/meps-topics-health-status.md,data_rescue_project,MEPS Topics Health Status,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=26Z-1,,2025-03-18,False,,Health & Healthcare,1
880,_datasets/meps-topics-home-health-care.md,data_rescue_project,MEPS Topics Home Health Care,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=28Z-1,,2025-03-18,False,,Health & Healthcare,1
881,_datasets/meps-topics-injuries.md,data_rescue_project,MEPS Topics Injuries,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=30Z-1,,2025-03-18,False,,Health & Healthcare,1
882,_datasets/meps-topics-jobs.md,data_rescue_project,MEPS Topics Jobs,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=31Z-1,,2025-03-18,False,,Health & Healthcare,1
883,_datasets/meps-topics-medical-conditions.md,data_rescue_project,MEPS Topics Medical Conditions,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=32Z-1,,2025-03-18,False,,Health & Healthcare,1
884,_datasets/meps-topics-medical-providers-visitsuseevents-and-expenditures.md,data_rescue_project,MEPS Topics Medical Providers Visits/Use/Events and Expenditures,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=34Z-1,,2025-03-18,False,,Health & Healthcare,1
885,_datasets/meps-topics-medicaremedicaidschip.md,data_rescue_project,MEPS Topics Medicare/Medicaid/SCHIP,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=9Z-1,,2025-03-18,False,,Health & Healthcare,1
886,_datasets/meps-topics-mens-health.md,data_rescue_project,MEPS Topics Men's Health,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=35Z-1,,2025-03-18,False,,Health & Healthcare,1
887,_datasets/meps-topics-mental-health.md,data_rescue_project,MEPS Topics Mental Health,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=11Z-1,,2025-03-18,False,,Health & Healthcare,1
888,_datasets/meps-topics-methodological-research.md,data_rescue_project,MEPS Topics Methodological Research,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=49Z-1,,2025-03-18,False,,Health & Healthcare,1
889,_datasets/meps-topics-minority-health.md,data_rescue_project,MEPS Topics Minority Health,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=12Z-1,,2025-03-18,False,,Health & Healthcare,1
890,_datasets/meps-topics-obesity.md,data_rescue_project,MEPS Topics Obesity,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=13Z-1,,2025-03-18,False,,Health & Healthcare,1
891,_datasets/meps-topics-office-based-visitsuseevents-and-expenditures.md,data_rescue_project,MEPS Topics Office-Based Visits/Use/Events and Expenditures,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=36Z-1,,2025-03-18,False,,Health & Healthcare,1
892,_datasets/meps-topics-opioids.md,data_rescue_project,MEPS Topics Opioids,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=50Z-1,,2025-03-18,False,,Health & Healthcare,1
893,_datasets/meps-topics-pharmacies.md,data_rescue_project,MEPS Topics Pharmacies,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=39Z-1,,2025-03-18,False,,Health & Healthcare,1
894,_datasets/meps-topics-physicians-separately-billing.md,data_rescue_project,"MEPS Topics Physicians, Separately Billing",Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=40Z-1,,2025-03-18,False,,Health & Healthcare,1
895,_datasets/meps-topics-prescription-drugs.md,data_rescue_project,MEPS Topics Prescription Drugs,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=14Z-1,,2025-03-18,False,,Health & Healthcare,1
896,_datasets/meps-topics-preventive-care.md,data_rescue_project,MEPS Topics Preventive Care,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=42Z-1,,2025-03-18,False,,Health & Healthcare,1
897,_datasets/meps-topics-priority-conditions----arthritis.md,data_rescue_project,MEPS Topics Priority Conditions -- Arthritis,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=4Z5,,2025-03-18,False,,Health & Healthcare,1
898,_datasets/meps-topics-priority-conditions----asthma.md,data_rescue_project,MEPS Topics Priority Conditions -- Asthma,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=4Z4,,2025-03-18,False,,Health & Healthcare,1
899,_datasets/meps-topics-priority-conditions----cancer.md,data_rescue_project,MEPS Topics Priority Conditions -- Cancer,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=4Z6,,2025-03-18,False,,Health & Healthcare,1
900,_datasets/meps-topics-priority-conditions----diabetes.md,data_rescue_project,MEPS Topics Priority Conditions -- Diabetes,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=4Z1,,2025-03-18,False,,Health & Healthcare,1
901,_datasets/meps-topics-priority-conditions----emphysema-and-bronchitis.md,data_rescue_project,MEPS Topics Priority Conditions -- Emphysema and Bronchitis,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=4Z7,,2025-03-18,False,,Health & Healthcare,1
902,_datasets/meps-topics-priority-conditions----general.md,data_rescue_project,MEPS Topics Priority Conditions -- General,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=41Z-1,,2025-03-18,False,,Health & Healthcare,1
903,_datasets/meps-topics-priority-conditions----heart-conditions.md,data_rescue_project,MEPS Topics Priority Conditions -- Heart Conditions,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=4Z8,,2025-03-18,False,,Health & Healthcare,1
904,_datasets/meps-topics-priority-conditions----high-blood-pressure.md,data_rescue_project,MEPS Topics Priority Conditions -- High Blood Pressure,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=4Z3,,2025-03-18,False,,Health & Healthcare,1
905,_datasets/meps-topics-priority-conditions----high-cholesterol.md,data_rescue_project,MEPS Topics Priority Conditions -- High Cholesterol,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=4Z2,,2025-03-18,False,,Health & Healthcare,1
906,_datasets/meps-topics-priority-conditions----strokes.md,data_rescue_project,MEPS Topics Priority Conditions -- Strokes,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=4Z9,,2025-03-18,False,,Health & Healthcare,1
907,_datasets/meps-topics-quality-of-health-care.md,data_rescue_project,MEPS Topics Quality of Health Care,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=16Z-1,,2025-03-18,False,,Health & Healthcare,1
908,_datasets/meps-topics-separately-billing-doctors.md,data_rescue_project,MEPS Topics Separately Billing Doctors,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=43Z-1,,2025-03-18,False,,Health & Healthcare,1
909,_datasets/meps-topics-state-and-metro-area-estimates.md,data_rescue_project,MEPS Topics State and Metro Area Estimates,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=19Z-1,,2025-03-18,False,,Health & Healthcare,1
910,_datasets/meps-topics-the-uninsured.md,data_rescue_project,MEPS Topics The Uninsured,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=17Z-1,,2025-03-18,False,,Health & Healthcare,1
911,_datasets/meps-topics-usual-source-of-care.md,data_rescue_project,MEPS Topics Usual Source of Care,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=44Z-1,,2025-03-18,False,,Health & Healthcare,1
912,_datasets/meps-topics-veterans-health.md,data_rescue_project,MEPS Topics Veterans' Health,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=48Z-1,,2025-03-18,False,,Health & Healthcare,1
913,_datasets/meps-topics-vision-impairment.md,data_rescue_project,MEPS Topics Vision Impairment,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=45Z-1,,2025-03-18,False,,Health & Healthcare,1
914,_datasets/meps-topics-womens-health.md,data_rescue_project,MEPS Topics Women's Health,Agency for Healthcare Research and Quality,Department of Health and Human Services,meps.ahrq.gov,https://meps.ahrq.gov/mepsweb/data_stats/MEPS_topics.jsp?topicid=18Z-1,,2025-03-18,False,,Health & Healthcare,1
915,_datasets/merged-land-ocean-global-surface-temperature-analysis-noaaglobaltemp-data.md,data_rescue_project,Merged Land Ocean Global Surface Temperature Analysis (NOAAGlobalTemp) Data,National Oceanic and Atmospheric Administration,Department of Commerce,ncei.noaa.gov,https://www.ncei.noaa.gov/data/noaa-global-surface-temperature/,,2025-03-25,True,https://www.ncei.noaa.gov/products/land-based-station/noaa-global-temp,Climate & Environment,1
916,_datasets/meteorological-and-oceanographic-data-collected-from-the-national-data-buoy-center-coastal-marine-automated-network-c-man-and-moored-weather-buoys.md,data_rescue_project,Meteorological and Oceanographic Data Collected from the National Data Buoy Center Coastal-Marine Automated Network (C-MAN) and Moored (Weather) Buoys,National Oceanic and Atmospheric Administration,Department of Commerce,ncei.noaa.gov,https://www.ncei.noaa.gov/data/oceans/ndbc/cmanwx/,,2025-04-08,True,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodcNDBC-CMANWx,Climate & Environment,1
917,_datasets/microrna-mediated-calcineurin-signaling-activation-induces-ccl2-ccl3-ccl5-il8-and-chemotactic-activities-in-44-methylene-diphenyl-diisocyanate-exposed-macrophages.md,data_rescue_project,"MicroRNA-Mediated Calcineurin Signaling Activation Induces CCL2, CCL3, CCL5, IL8 and Chemotactic Activities in 4,4’-Methylene Diphenyl Diisocyanate Exposed Macrophages",Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/National-Institute-for-Occupational-Safety-and-Hea/MicroRNA-Mediated-Calcineurin-Signaling-Activation/4m2e-y29d,,2025-11-05,False,,Health & Healthcare,1
918,_datasets/microrna-mediated-krüppel-like-factor-4-upregulation-induces-alternatively-activated-macrophage-associated-markers-and-chemokines-transcription-in-44-methylene-diphenyl-diisocyanate-exposed-macrophages.md,data_rescue_project,"MicroRNA-Mediated Krüppel-Like Factor 4 upregulation Induces Alternatively Activated Macrophage-Associated Markers and Chemokines Transcription in 4,4'-Methylene Diphenyl Diisocyanate Exposed Macrophages",Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/National-Institute-for-Occupational-Safety-and-Hea/MicroRNA-Mediated-Kr-ppel-Like-Factor-4-upregulati/kuas-t2xn,,2025-11-05,False,,Health & Healthcare,1
919,_datasets/microwave-sounder-temperature-sounding-brightness-temperature-bt-climate-data-record-cdr.md,data_rescue_project,Microwave Sounder Temperature Sounding Brightness Temperature (BT) Climate Data Record (CDR),National Oceanic and Atmospheric Administration,Department of Commerce,ncei.noaa.gov,https://www.ncei.noaa.gov/data/amsu-a-brightness-temperature/,,2025-03-25,True,,Climate & Environment,1
920,_datasets/migratory-bird-avian-influenza-sampling-yukon-kuskokwim-delta-alaska-2015.md,data_rescue_project,"Migratory Bird Avian Influenza Sampling; Yukon Kuskokwim Delta, Alaska, 2015",U.S. Geological Survey,Department of the Interior,data.usgs.gov,https://data.usgs.gov/datacatalog/data/USGSASC55,,2025-04-29,True,,Science & Research; Infrastructure; Climate & Environment,1
921,_datasets/mission-assignments.md,data_rescue_project,Mission Assignments,Federal Emergency Management Agency,Department of Homeland Security,fema.gov,https://www.fema.gov/about/openfema/data-sets,,2025-02-11,True,https://web.archive.org/web/20250202120428/https://www.fema.gov/openfema-data-page/mission-assignments-v2,Climate & Environment; Humanitarian & Disaster Relief,1
922,_datasets/molecular-detection-and-characterization-of-highly-pathogenic-h5n1-avian-influenza-viruses-in-wild-birds-inhabiting-western-alaska-provides-evidence-for-three-independent-viral-introductions.md,data_rescue_project,Molecular Detection and Characterization of Highly Pathogenic H5N1 Avian Influenza Viruses in Wild Birds Inhabiting Western Alaska Provides Evidence for Three Independent Viral Introductions,U.S. Geological Survey,Department of the Interior,data.usgs.gov,https://data.usgs.gov/datacatalog/data/USGSASC570,,2025-06-09,False,,Science & Research; Infrastructure; Climate & Environment,1
923,_datasets/molecular-detection-of-avian-influenza-virus-from-sediment-samples-in-waterfowl-habitats-on-the-delmarva-peninsula-usa.md,data_rescue_project,"Molecular detection of avian influenza virus from sediment samples in waterfowl habitats on the Delmarva Peninsula, USA",U.S. Geological Survey,Department of the Interior,data.usgs.gov,https://data.usgs.gov/datacatalog/data/USGS59de57ece4b05fe04ccd3997,,2025-06-09,False,,Science & Research; Infrastructure; Climate & Environment,1
924,_datasets/monitoring-of-internal-moisture-loads-in-residential-buildings.md,data_rescue_project,Monitoring of Internal Moisture Loads in Residential Buildings,U.S. Department of Housing and Urban Development - Office of Policy Development and Research,Department of Housing and Urban Development,huduser.gov,https://www.huduser.gov/portal/publications/oth/internalmoistureload.html,,2025-02-21,False,,Housing & Community Development,1
925,_datasets/monthly-interest-rate-survey-mirs.md,data_rescue_project,Monthly Interest Rate Survey (MIRS),Federal Housing Finance Agency,Federal Housing Finance Agency,fhfa.gov,https://www.fhfa.gov/data/mirs,,2025-03-26,False,,Housing & Community Development; Finance & Budget,1
926,_datasets/monthly-motor-fuel-reports.md,data_rescue_project,Monthly Motor Fuel Reports,Federal Highway Administration,Department of Transportation,fhwa.dot.gov,https://www.fhwa.dot.gov/policyinformation/motorfuelhwy_trustfund.cfm,,2025-12-23,False,,Transportation,1
927,_datasets/monthly-progress-reports.md,data_rescue_project,Monthly Progress Reports,Consumer Product Safety Commission,Consumer Product Safety Commission,www.cpsc.gov/,https://www.cpsc.gov/Data/Monthly-Progress-Reports,,2025-07-06,False,,Business & Economy,1
928,_datasets/monthly-rates-of-laboratory-confirmed-covid-19-hospitalizations-from-the-covid-net-surveillance-system.md,data_rescue_project,Monthly Rates of Laboratory-Confirmed COVID-19 Hospitalizations from the COVID-NET Surveillance System,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/Public-Health-Surveillance/Monthly-Rates-of-Laboratory-Confirmed-COVID-19-Hos/cf5u-bm9w/about_data,,2025-10-14,False,,Health & Healthcare,1
929,_datasets/monthly-rates-of-laboratory-confirmed-rsv-hospitalizations-from-the-rsv-net-surveillance-system.md,data_rescue_project,Monthly Rates of Laboratory-Confirmed RSV Hospitalizations from the RSV-NET Surveillance System,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/Public-Health-Surveillance/Monthly-Rates-of-Laboratory-Confirmed-RSV-Hospital/pbq2-7wr2,,2025-10-14,False,,Health & Healthcare,1
930,_datasets/monthly-ridership.md,data_rescue_project,Monthly Ridership,Department of Transportation,Department of Transportation,transit.dot.gov,https://www.transit.dot.gov/ntd/monthly-ridership,,2025-04-20,True,,Transportation,1
931,_datasets/morocco-usaid-education-data.md,data_rescue_project,Morocco USAID Education Data,M/CIO Development Information Solution (DIS),U.S. Agency for International Development,data.usaid.gov,data.usaid.gov,,2025-11-03,False,,Education; Humanitarian & Disaster Relief,1
932,_datasets/morphology-and-disease-information-from-waterfowl-interior-alaska-2010.md,data_rescue_project,"Morphology and Disease Information from Waterfowl, Interior Alaska, 2010",U.S. Geological Survey,Department of the Interior,data.usgs.gov,https://data.usgs.gov/datacatalog/data/USGSASC53,,2025-06-09,False,,Science & Research; Infrastructure; Climate & Environment,1
933,_datasets/mortgage-credit-trends.md,data_rescue_project,Mortgage Credit Trends,Consumer Financial Protection Bureau,Consumer Financial Protection Bureau,consumerfinance.gov,https://www.consumerfinance.gov/data-research/consumer-credit-trends/mortgages/,,2025-03-04,False,,Business & Economy,1
934,_datasets/mortgage-performance-trends.md,data_rescue_project,Mortgage Performance Trends,Consumer Financial Protection Bureau,Consumer Financial Protection Bureau,consumerfinance.gov,https://www.consumerfinance.gov/data-research/mortgage-performance-trends/,,2025-03-04,False,,Business & Economy,1
935,_datasets/motor-fuel-distributionconsumption-trends.md,data_rescue_project,Motor Fuel Distribution/Consumption Trends,Federal Highway Administration,Department of Transportation,datahub.transportation.gov,https://datahub.transportation.gov/stories/s/nrec-wf7k#gasoline-volumes-distributed,,2025-10-11,False,,Transportation,1
936,_datasets/mozambique-usaid-education-data.md,data_rescue_project,Mozambique USAID Education Data,M/CIO Development Information Solution (DIS),U.S. Agency for International Development,data.usaid.gov,data.usaid.gov,,2025-11-03,False,,Education; Humanitarian & Disaster Relief,1
937,_datasets/multifamily-multifamily-assistance-and-section-8-contracts-database.md,data_rescue_project,Multifamily Multifamily Assistance and Section 8 Contracts Database,Department of Housing and Urban Development,Department of Housing and Urban Development,portal.hud.gov,http://portal.hud.gov/hudportal/HUD?src=/program_offices/housing/mfh/exp/mfhdiscl,,2025-03-20,False,,Housing & Community Development,1
938,_datasets/multifamily-physical-inspection-scores.md,data_rescue_project,Multifamily Physical Inspection Scores,Web Master Public Affair,Department of Housing and Urban Development,hud.gov,https://www.hud.gov/program_offices/housing/mfh/rems/remsinspecscores/remsphysinspscores,,2025-03-03,False,,Housing & Community Development; Finance & Budget,1
939,_datasets/multifamily-property-contract-rent-utility-allowance-datasets-hudgov.md,data_rescue_project,Multifamily Property / Contract / Rent & Utility Allowance Datasets (HUD.GOV),Web Master Public Affair,Department of Housing and Urban Development,hud.gov,https://www.hud.gov/program_offices/housing/mfh/presrv/mfhpreservation,,2025-02-21,False,,Housing & Community Development; Finance & Budget,1
940,_datasets/multifamily-tax-subsidy-income-limits-mtsp.md,data_rescue_project,Multifamily Tax Subsidy Income Limits (MTSP),U.S. Department of Housing and Urban Development - Office of Policy Development and Research,Department of Housing and Urban Development,huduser.gov,https://www.huduser.gov/portal/datasets/mtsp.html,,2025-03-03,False,,Housing & Community Development,1
941,_datasets/multifamily-utility-allowance-factors-muaf.md,data_rescue_project,Multifamily Utility Allowance Factors (MUAF),U.S. Department of Housing and Urban Development - Office of Policy Development and Research,Department of Housing and Urban Development,huduser.gov,https://www.huduser.gov/portal/datasets/muaf.html,,2025-03-03,False,,Housing & Community Development,1
942,_datasets/multiple-war-veterans.md,data_rescue_project,Multiple War Veterans,Office of Information and Technology - IT Operations and Services (ITOPS),Department of Veterans Affairs,data.va.gov,https://www.data.va.gov/dataset/Multiple-War-Veterans/up5q-bvaz,,2025-03-17,False,,Science & Research; Military & Veterans Affairs,1
943,_datasets/multisensor-analyzed-sea-ice-extent---northern-hemisphere-masie-nh.md,data_rescue_project,Multisensor Analyzed Sea Ice Extent - Northern Hemisphere (MASIE-NH),National Oceanic and Atmospheric Administration,Department of Commerce,noaa.gov,https://noaadata.apps.nsidc.org/NOAA/G02186/,,2025-04-25,True,https://nsidc.org/data/g02186/versions/1,Climate & Environment,1
944,_datasets/museum-data-files-mdf.md,data_rescue_project,Museum Data Files (MDF),Institute of Museum and Library Services,Institute of Museum and Library Services,imls.gov,https://www.imls.gov/research-evaluation/data-collection/museum-data-files,,2025-03-26,False,,Arts & Culture; Education; Science & Research; Social Services,1
945,_datasets/mw-sounder-humidity-sounding-bt-climate-data-record-cdr.md,data_rescue_project,MW Sounder Humidity Sounding BT Climate Data Record (CDR),National Oceanic and Atmospheric Administration,Department of Commerce,ncei.noaa.gov,https://www.ncei.noaa.gov/data/amsu-b-mhs-brightness-temperature/,,2025-03-25,False,,Climate & Environment,1
946,_datasets/my-brothers-keeper-key-statistical-indicators-on-boys-and-men-of-color.md,data_rescue_project,My Brother's Keeper Key Statistical Indicators on Boys and Men of Color,GSA -FAS -Technology Transformation Service,General Services Administration,catalog.data.gov,https://catalog.data.gov/dataset/my-brothers-keeper-key-statistical-indicators-on-boys-and-men-of-color-83d9e,,2025-02-25,True,https://www.datalumos.org/datalumos/project/220542/version/V1/view,Housing & Community Development; Finance & Budget,1
947,_datasets/my-brothers-keeper-mbk-key-statistical-indicators-on-boys-and-men-of-color.md,data_rescue_project,My Brother's Keeper (MBK) Key Statistical Indicators on Boys and Men of Color,National Center for Education Statistics,Department of Education,nces.ed.gov,https://catalog.data.gov/dataset/my-brothers-keeper-key-statistical-indicators-on-boys-and-men-of-color-83d9e,,2025-03-26,False,,Education,1
948,_datasets/nasa-repo.md,data_rescue_project,NASA Repo,NASA Office of the Chief Information Officer,National Aeronautics and Space Administration,nasa.gov,https://github.com/NASA,,2025-03-03,False,,Science & Research,1
949,_datasets/national-adult-tobacco-survey-nats.md,data_rescue_project,National Adult Tobacco Survey (NATS),Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,cdc.gov,https://www.cdc.gov/index.html,,2025-03-02,False,,Health & Healthcare,1
950,_datasets/national-agricultural-statistics-service-farm-labor-surveys.md,data_rescue_project,National Agricultural Statistics Service Farm Labor Surveys,U.S. Department of Agriculture,U.S. Department of Agriculture,release.nass.usda.gov,https://esmis.nal.usda.gov/concern/publications/x920fw89s,,2025-10-07,False,,Agriculture,1
