,file,project_title,id,url,format,status,size,download_date,maintainer,notes
799,_datasets/hifld-open-outer-continental-shelf-ocs-drilling-platforms.md,HIFLD Open Outer Continental Shelf (OCS) Drilling Platforms,1875,https://www.datalumos.org/datalumos/project/240510/version/V1/view,,Finished,0.0005,2025-08-26,"DRP, DL","This data set contains point locations for oil and gas platforms (structures) located in the Gulf of Mexico federal waters. Note Platforms are being added or modified continuously; obtaining updates of this database are required to know the true distribution of platform data. Because GIS projection and topology functions can change or generalize coordinates, these GIS files are considered to be approximate and are NOT an OFFICIAL record.An oil platform, offshore platform, or (colloquially) oil rig is a large structure with facilities to drill wells (optionally), to extract and process oil and natural gas, or to temporarily store product until it can be brought to shore for refining and marketing. In many cases, the platform contains facilities to house the workforce as well.Depending on the circumstances, the platform may be fixed to the ocean floor, may consist of an artificial island, or may float. Remote subsea wells may also be connected to a platform by flow lines and by umbilical connections. These sub-sea solutions may consist of one or more subsea wells, or of one or more manifold centers for multiple wells."
800,_datasets/hifld-open-outer-continental-shelf-ocs-lease-blocks.md,HIFLD Open Outer Continental Shelf (OCS) Lease Blocks,1876,https://www.datalumos.org/datalumos/project/240513/version/V1/view,,Finished,0.1557,2025-08-26,"DRP, DL","Outer Continental Shelf (OCS) blocks serve as the legal definition for BOEM offshore boundary coordinates used to define small geographic areas within an Official Protraction Diagram (OPD) for leasing and administrative purposes. These polygons are clipped to the Submerged Land Act Boundary and Continental Shelf Boundaries. OCS blocks relate back to individual Official Protraction Diagrams (OPDs) and are not uniquely numbered. A block is uniquely described by the Protraction Number and Block Number (e.g., NK18-02, Block 6822). A full OCS block is 4800 x 4800 meters. Smaller, clipped aliquots are found along the Federal/State OCS boundary and along UTM zone borders. Only the most recently published paper or PDF versions of the OPDs or Supplemental Official Block Diagrams (SOBDs) should be used for official or legal purposes.These data were created in the applicable NAD83 UTM or NAD27 UTM/SPCS Projection and re-projected to GCS WGS84 (EPSG 4326) for management in BOEM's enterprise GIS. However, this service in this collection has been published in WGS 1984 Web Mercator Auxiliary Sphere (EPSG 3857). Because GIS projection and topology functions can change or generalize coordinates, these data are NOT an OFFICIAL record for the exact boundaries. These data are to be used for Cartographic purposes only and should not be used to calculate area."
801,_datasets/hifld-open-outer-continental-shelf-ocs-oil-and-natural-gas-wells.md,HIFLD Open Outer Continental Shelf (OCS) Oil and Natural Gas Wells,1877,https://www.datalumos.org/datalumos/project/240515/version/V1/view,,Finished,0.0052,2025-08-26,"DRP, DL","This Regional Map Service contains information from both the Bureau of Ocean Energy Management (BOEM) and the Bureau of Safety and Environmental Enforcement (BSEE) within the Department of Interior (DOI) for the purpose of managing offshore federal real estate leases for oil, gas and renewable energy. These data layers are being made available as REST mapping services for the purpose of web viewing and map overlay viewing in GIS systems. Due to re-projection issues which occur when converting multiple UTM zone data to a single national or regional projected space, and line type changes that occur when converting from UTM to geographic projections, these data layers should not be used for official or legal purposes. Only the original data found within BOEM/BSEE’s official internal database, federal register notices or official paper or pdf map products may be considered as the official information or mapping products used by BOEM or BSEE. These and other cadastre information the BOEM and BSEE produces are generated in accordance with 30 Code of Federal Regulations (CFR) 256.8 to support Federal land ownership and mineral resource management. For more information - Contact Division Chief, Geospatial Services Division, BOEM, 45600 Woodland Road, Sterling, VA 20166 Telephone (703) 787-1312; Email mappingboundarybranch@boem.gov"
802,_datasets/hifld-open-outer-continental-shelf-ocs-protraction-diagrams-leasing-maps.md,HIFLD Open Outer Continental Shelf (OCS) Protraction Diagrams & Leasing Maps,1878,https://www.datalumos.org/datalumos/project/241098/version/V1/view,,Finished,0.0084,2025-08-26,"DRP, DL","These data contain a national scale spatial footprint of the outer boundaries of the Bureau of Ocean Energy Management’s (BOEM’s) Official Protraction Diagrams (OPDs). These polygons are clipped to the Submerged Land Act Boundary and Continental Shelf Boundaries and are updated as needed. OPDs are mapping products produced and used by the BOEM to delineate areas available for potential offshore mineral leases, determine the State/Federal offshore boundaries, and determine the limits of revenue sharing and other boundaries to be considered when leasing offshore waters. The OPDs serve as the legal definition for BOEM offshore boundary coordinates and area descriptions. These data show only the outline of the maps that are available from BOEM. Only the most recently published paper or pdf versions of the OPDs should be used for official or legal purposes. Further information on the history of the development of OPDs can be found in OCS Report MMS 99-0006 Boundary Development on the Outer Continental Shelf.These data were created in the applicable NAD83 UTM or NAD27 UTM/SPCS Projection and re-projected to GCS WGS84 (EPSG 4326) for management in BOEM's enterprise GIS. However, this service in this collection has been published in WGS 1984 Web Mercator Auxiliary Sphere (EPSG 3857). Because GIS projection and topology functions can change or generalize coordinates, these data are NOT an OFFICIAL record for the exact boundaries. These data are to be used for Cartographic purposes only and should not be used to calculate area."
803,_datasets/hifld-open-overhead-cables-usace-ienc.md,HIFLD Open Overhead Cables (USACE IENC),1879,https://www.datalumos.org/datalumos/project/240570/version/V1/view,,Finished,0.0002,2025-08-26,"DRP, DL","The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA. IENC POC IENC_POC@usace.army.mil"
804,_datasets/hifld-open-overhead-pipeline-lines-usace-ienc.md,HIFLD Open Overhead Pipeline Lines (USACE IENC),1880,https://www.datalumos.org/datalumos/project/240565/version/V1/view,,Finished,0.0,2025-08-26,"DRP, DL","The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA. IENC POC IENC_POC@usace.army.mil"
805,_datasets/hifld-open-overview.md,HIFLD Open Overview,1881,https://www.datalumos.org/datalumos/project/240571/version/V1/view,,Finished,0.0045,2025-08-26,"DRP, DL","NOAA is responsible for depicting on its nautical charts the limits of the 12 nautical mile Territorial Sea, 24 nautical mile Contiguous Zone, and 200 nautical mile Exclusive Economic Zone (EEZ). The outer limit of each of these zones is measured from the U.S. normal baseline, which coincides with the low water line depicted on NOAA charts and includes closing lines across the entrances of legal bays and rivers, consistent with international law. The U.S. baseline and associated maritime limits are reviewed and approved through the interagency U.S. Baseline Committee, which is chaired by the U.S. Department of State. The Committee serves the function of gaining interagency consensus on the proper location of the baseline using the provisions of the 1958 Convention on the Territorial Sea and the Contiguous Zone, to ensure that the seaward extent of U.S. maritime zones do not exceed the breadth that is permitted by international law. In 2002 and in response to mounting requests for digital maritime zones, NOAA launched a project to re-evaluate the U.S. baseline in partnership with other federal agencies via the U.S. Baseline Committee. The focus of the baseline evaluation was NOAA's largest scale, most recent edition nautical charts as well as supplemental source materials for verification of certain charted features. This dataset is a result of the 2002-present initiative and reflects a multi-year iterative project whereby the baseline and associated maritime limits were re-evaluated on a state or regional basis. In addition to the U.S. maritime limits, the U.S. maritime boundaries with opposite or adjacent countries as well as the US/Canada International Boundary (on land and through the Great Lakes) are also included in this dataset. Direct data download | Metadata NOAA OCS U.S. Maritime Limits & Boundaries"
806,_datasets/hifld-open-pad-us-manager-name.md,HIFLD Open PAD-US Manager Name,1882,https://www.datalumos.org/datalumos/project/240684/version/V1/view,,Finished,1.8596,2025-08-26,"DRP, DL","The Protected Areas Database of the United States (PAD-US) is the official inventory of public parks and other protected open space. PAD-US is published by the U.S. Geological Survey (USGS) Science Analytics and Synthesis (SAS), Gap Analysis Project (GAP). GAP produces data and tools that help meet critical national challenges such as biodiversity conservation, recreation, public health, climate change adaptation, and infrastructure investment. See the GAP webpage for more information about GAP and other GAP data including species and land cover.PAD-US aggregates data for known protected areas whose primary purpose is biodiversity conservation, as well as lands and waters that provide public access to nature. Other PAD-US feature and tile layers are available at PAD-US Web Service. This content describes the PAD-US dataset which is in the public domain. It is intended for use with the PAD-US Data Explorer. Users are obligated to follow the terms of use of the PAD-US Data Explorer and any accompanying content.Key attribution includesCategoryOwner TypeOwner NameLocal OwnerManager TypeManager NameLocal ManagerDesignation TypeLocal DesignationUnit NameLocal NameAggregator SourceGIS SourceGIS Source DatePublic AccessGAP Status Code - Status 1, 2, 3 or 4GAP Status DescriptionDate of EstablishmentIUCN Category - International Union for Conservation of Nature (IUCN) Description - I Strict Nature Reserve, II National Park, III Natural Monument or Feature, IV Habitat/Species Management Area, V Protected Landscape/Seascape, VI Protected area with sustainable use of natural resources, Other conservation area, Unassigned"
807,_datasets/hifld-open-pad-us-protection-mechanism-category.md,HIFLD Open PAD-US Protection Mechanism Category,1883,https://www.datalumos.org/datalumos/project/240685/version/V1/view,,Finished,1.9739,2025-08-26,"DRP, DL","The Protected Areas Database of the United States (PAD-US) is the official inventory of public parks and other protected open space. PAD-US is published by the U.S. Geological Survey (USGS) Science Analytics and Synthesis (SAS), Gap Analysis Project (GAP). GAP produces data and tools that help meet critical national challenges such as biodiversity conservation, recreation, public health, climate change adaptation, and infrastructure investment. See the GAP webpage for more information about GAP and other GAP data including species and land cover.PAD-US aggregates data for known protected areas whose primary purpose is biodiversity conservation, as well as lands and waters that provide public access to nature. Other PAD-US feature and tile layers are available at PAD-US Web Service. This content describes the PAD-US dataset which is in the public domain. It is intended for use with the PAD-US Data Explorer. Users are obligated to follow the terms of use of the PAD-US Data Explorer and any accompanying content.Key attribution includesCategoryOwner TypeOwner NameLocal OwnerManager TypeManager NameLocal ManagerDesignation TypeLocal DesignationUnit NameLocal NameAggregator SourceGIS SourceGIS Source DatePublic AccessGAP Status Code - Status 1, 2, 3 or 4GAP Status DescriptionDate of EstablishmentIUCN Category - International Union for Conservation of Nature (IUCN) Description - I Strict Nature Reserve, II National Park, III Natural Monument or Feature, IV Habitat/Species Management Area, V Protected Landscape/Seascape, VI Protected area with sustainable use of natural resources, Other conservation area, Unassigned"
808,_datasets/hifld-open-paging-transmission-towers.md,HIFLD Open Paging Transmission Towers,1884,https://www.datalumos.org/datalumos/project/240567/version/V1/view,,Finished,0.0025,2025-08-26,"DRP, DL","This feature class serves as base information for use in GIS systems for general planning, analytical, and research purposes. It is not intended for engineering work or to legally define FCC licensee data or FCC market boundaries. The material in the data and text files, used to create this geodatabase, is provided as-is. The FCC disclaims all warranties with regard to the contents of these files, including their fitness. In no event shall the FCC be liable for any special, indirect, or consequential damages whatsoever resulting from loss or use, data or profits, whether in connection with the use or performance of the contents of these files, action of contract, negligence, or other action arising out of, or in connection with the use of the contents of these files. It is known that there are some errors in the licensing information - Latitude, Longitude and Ground Elevation data as well as frequency assignment data from which these files were generated. This dataset represents the paging transmission tower locations. Data source Federal Communications Commission. Data and details are hosted by HIFLD as received from the data provider."
809,_datasets/hifld-open-peak-shaving-facilities.md,HIFLD Open Peak Shaving Facilities,1885,https://www.datalumos.org/datalumos/project/240568/version/V1/view,,Finished,0.0001,2025-08-26,"DRP, DL",This feature class/shapefile represents Peak Shaving Plants. Peak Shaving Plants are used to provide vaporized Liquefied Natural Gas or Liquefied Propane Gas Air injections into natural gas pipelines to augment the pipeline for shortfalls in natural gas supplies. Data contains locational and other attribute information for Peak Shaving Plants. Geographical coverage includes the Continental United States.
810,_datasets/hifld-open-petroleum-product-terminals.md,HIFLD Open Petroleum Product Terminals,1886,https://www.datalumos.org/datalumos/project/240512/version/V1/view,,Finished,0.0004,2025-08-26,"DRP, DL","The attribute data for this point dataset come from U.S. Energy Information Administration, Form EIA-815, Monthly Bulk Terminal and Blender Report. A bulk terminal is a facility primarily used for storage, marketing, and, in many cases, blending of petroleum products, unfinished oils, biofuels, and natural gas liquids. The geographic area the report covers is the 50 States, the District of Columbia, Puerto Rico, the U.S. Virgin Islands, Guam, and other U.S. possessions. The facility location data represent the approximate location based on research of publicly available information from sources such as Federal agencies, company websites, and satellite images on public websites."
811,_datasets/hifld-open-petroleum-refineries.md,HIFLD Open Petroleum Refineries,1887,https://www.datalumos.org/datalumos/project/240514/version/V1/view,,Finished,0.0001,2025-08-26,"DRP, DL","The attribute data for this point dataset come from the U.S. Energy Information Administration, Refinery Capacity Report, Table 3, Capacity of Operable Petroleum Refineries by State report, which is sourced from U.S. Energy Information Administration, Form EIA-820, Annual Refinery Report. The geographic area the report covers is the 50 States, the District of Columbia, Puerto Rico, the U.S. Virgin Islands, Guam, and other U.S. possessions.The facility location data represent the approximate location based on research of publicly available information from sources such as Federal agencies, company websites, and satellite images on public websites."
812,_datasets/hifld-open-pile-locations-usace-ienc.md,HIFLD Open Pile Locations (USACE IENC),1888,https://www.datalumos.org/datalumos/project/240516/version/V1/view,,Finished,0.0002,2025-08-26,"DRP, DL","The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA. IENC POC IENC_POC@usace.army.mil"
813,_datasets/hifld-open-pipeline-areas-usace-ienc.md,HIFLD Open Pipeline Areas (USACE IENC),1889,https://www.datalumos.org/datalumos/project/240543/version/V1/view,,Finished,0.0001,2025-08-26,"DRP, DL","The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA. Users should be aware that the IENCs reflect best available information at the time the data was collected. These data products are subject to change.POC email IENC_POC@usace.army.mil"
814,_datasets/hifld-open-plate-boundaries.md,HIFLD Open Plate Boundaries,1890,https://www.datalumos.org/datalumos/project/240544/version/V1/view,,Finished,0.0002,2025-08-26,"DRP, DL",USGS Tectonic Plate Boundaries
815,_datasets/hifld-open-plss.md,HIFLD Open PLSS,1891,https://www.datalumos.org/datalumos/project/239982/version/V1/view,,Finished,0.8858,2025-08-26,"DRP, DL","The National Flood Hazard Layer (NFHL) is a compilation of GIS data that comprises a nationwide digital Flood Insurance Rate Map. The GIS data and services are designed to provide the user with the ability to determine the flood zone, base flood elevation, and floodway status for a particular location. It also has information about the NFIP communities, map panels, cross sections, hydraulic structures, Coastal Barrier Resource System, and base maps such as road, stream, and public land survey data. Through flood studies, FEMA produces Flood Insurance Study Reports, FIRM Panels, and FIRM Databases. FIRM Databases that become effective are incorporated into the NFHL. Updates to the NFHL are issued through Letters of Map Revision (LOMRs) and Letters of Map Amendment (LOMAs). Continuously updated, the NFHL serves as a Digital Flood Insurance Rate Map representing the current effective flood data for those communities where maps have been digitized. NFHL data can be viewed with widely available GIS software, including freely available programs that work with GIS shapefiles. For more information on the NFHL, see the online resources referenced herein. Using base maps The minimum horizontal positional accuracy for base map hydrographic and transportation features used with the NFHL is the NSSDA radial accuracy of 38 feet. Letter of Map Amendment (LOMA) point locations are approximate. The location of the LOMA is referenced in the legal description of the letter itself. LOMA points can be viewed in the NFHL Interactive Map on the FEMA GeoPlatform."
816,_datasets/hifld-open-point-event.md,HIFLD Open Point Event,1893,https://www.datalumos.org/datalumos/project/240396/version/V1/view,,Finished,0.0465,2025-08-26,"DRP, DL","Please use 3DHP for updated data The USGS National Hydrography Dataset (NHD) service from The National Map is a comprehensive set of digital spatial data that encodes information about naturally occurring and constructed bodies of surface water (lakes, ponds, and reservoirs), paths through which water flows (canals, ditches, streams, and rivers), and related entities such as point features (springs, wells, stream gages, and dams). The information encoded about these features includes classification and other characteristics, delineation, geographic name, position and related measures, a ""reach code"" through which other information can be related to the NHD, and the direction of water flow. The network of reach codes delineating water and transported material flow allows users to trace movement in upstream and downstream directions. In addition to this geographic information, the dataset contains metadata that supports the exchange of future updates and improvements to the data. The NHD is available nationwide in two seamless datasets, one based on 124,000 (or larger) scale and referred to as high resolution NHD, and the other based on 1100,000 scale and referred to as medium resolution NHD. The NHD from The National Map supports many applications, such as making maps, geocoding observations, flow modeling, data maintenance, and stewardship. The NHD is commonly combined with other data themes, such as boundaries, elevation, structures, and transportation, to produce general reference base maps. The National Map download client allows free downloads of public domain NHD data in either Esri File Geodatabase or Shapefile formats. For additional information on the NHD, go to https://www.usgs.gov/national-hydrography/national-hydrography-dataset. See https://apps.nationalmap.gov/help/ for assistance with The National Map viewer, download client, services, or metadata. Data Refreshed January, 2024."
817,_datasets/hifld-open-point.md,HIFLD Open Point,1892,https://www.datalumos.org/datalumos/project/240308/version/V1/view,,Finished,0.0414,2025-08-26,"DRP, DL","Please use 3DHP for updated data The USGS National Hydrography Dataset (NHD) service from The National Map is a comprehensive set of digital spatial data that encodes information about naturally occurring and constructed bodies of surface water (lakes, ponds, and reservoirs), paths through which water flows (canals, ditches, streams, and rivers), and related entities such as point features (springs, wells, stream gages, and dams). The information encoded about these features includes classification and other characteristics, delineation, geographic name, position and related measures, a ""reach code"" through which other information can be related to the NHD, and the direction of water flow. The network of reach codes delineating water and transported material flow allows users to trace movement in upstream and downstream directions. In addition to this geographic information, the dataset contains metadata that supports the exchange of future updates and improvements to the data. The NHD is available nationwide in two seamless datasets, one based on 124,000 (or larger) scale and referred to as high resolution NHD, and the other based on 1100,000 scale and referred to as medium resolution NHD. The NHD from The National Map supports many applications, such as making maps, geocoding observations, flow modeling, data maintenance, and stewardship. The NHD is commonly combined with other data themes, such as boundaries, elevation, structures, and transportation, to produce general reference base maps. The National Map download client allows free downloads of public domain NHD data in either Esri File Geodatabase or Shapefile formats. For additional information on the NHD, go to https://www.usgs.gov/national-hydrography/national-hydrography-dataset. See https://apps.nationalmap.gov/help/ for assistance with The National Map viewer, download client, services, or metadata. Data Refreshed January, 2024."
818,_datasets/hifld-open-pol-terminals.md,HIFLD Open POL Terminals,1894,https://www.datalumos.org/datalumos/project/239798/version/V1/view,,Finished,0.0023,2025-08-26,"DRP, DL","This feature class/shapefile represents Petroleum Terminals. Petroleum Terminals are used to provide storage of both crude oil and refined petroleum products. Data contains locational and other attribute information for operable bulk petroleum product terminals with a total bulk shell storage capacity of 50,000 barrels or more, and/or ability to receive volumes from tanker, barge, or pipeline. Geographical coverage includes the United States, U.S. Virgin Islands, Puerto Rico, Guam, and Northern Marina Islands. This update includes revalidation of 658 records, the addition of 10 new records and the removal of 47 records for a total of 2,302 terminals. 8 terminals were removed because it was confirmed that they no longer exist. 22 terminals were removed because they were confirmed as duplicate records. 17 terminals were merged with adjacent terminals. Domains for the TYPE and COMMODITY fields were standardized in the layer and added to the metadata."
819,_datasets/hifld-open-political-jurisdictions.md,HIFLD Open Political Jurisdictions,1895,https://www.datalumos.org/datalumos/project/239983/version/V1/view,,Finished,0.1335,2025-08-26,"DRP, DL","The National Flood Hazard Layer (NFHL) is a compilation of GIS data that comprises a nationwide digital Flood Insurance Rate Map. The GIS data and services are designed to provide the user with the ability to determine the flood zone, base flood elevation, and floodway status for a particular location. It also has information about the NFIP communities, map panels, cross sections, hydraulic structures, Coastal Barrier Resource System, and base maps such as road, stream, and public land survey data. Through flood studies, FEMA produces Flood Insurance Study Reports, FIRM Panels, and FIRM Databases. FIRM Databases that become effective are incorporated into the NFHL. Updates to the NFHL are issued through Letters of Map Revision (LOMRs) and Letters of Map Amendment (LOMAs). Continuously updated, the NFHL serves as a Digital Flood Insurance Rate Map representing the current effective flood data for those communities where maps have been digitized. NFHL data can be viewed with widely available GIS software, including freely available programs that work with GIS shapefiles. For more information on the NFHL, see the online resources referenced herein. Using base maps The minimum horizontal positional accuracy for base map hydrographic and transportation features used with the NFHL is the NSSDA radial accuracy of 38 feet. Letter of Map Amendment (LOMA) point locations are approximate. The location of the LOMA is referenced in the legal description of the letter itself. LOMA points can be viewed in the NFHL Interactive Map on the FEMA GeoPlatform."
820,_datasets/hifld-open-pontoon-areas-usace-ienc.md,HIFLD Open Pontoon Areas (USACE IENC),1896,https://www.datalumos.org/datalumos/project/239792/version/V1/view,,Finished,0.0002,2025-08-26,"DRP, DL","The U.S. inland navigation system consists of of rivers maintained by the Corps of Engineers in 22 states, and includes 276 lock chambers with a total lift of 6,100 feet. The highly adaptable and effective system of barge navigation moves over 625 million tons of commodities annually, which includes coal, petroleum products, various other raw materials, food and farm products, chemicals, and manufactured goods. The shallow draft waterways have many unique characteristics and difficulties over coastal harbor and ocean navigation; river levels can change by over 30 feet in a seasonal cycle, the navigation channel can shift significantly within the river banks, and shifting yet ever present river currents pose constant challenges in these confined waterways. Electronic chart systems can offer significant benefits to vessels including accurate and real-time display of vessel position relative to waterway features, voyage planning and monitoring, training tools for new personnel and integrated display of river charts, radar, and Automatic Identification Systems. Following recommendations by the National Transportation Safety Board, the National Academy of Science and the American Waterways Operators, Congress directed the Corps of Engineers to develop and publish electronic charts for the inland waterways. Development of Inland Electronic Navigational Charts (IENCs) to cover the Mississippi River and tributaries thus began in 2001 with pilot projects on the Atchafalaya River in Louisiana and Lower Mississippi River near Vicksburg, Mississippi. These projects, which involved a combination of in-house and contract activities, were the first efforts to collect and convert inland waterway data, commonly used for river and channel maintenance, into the international S-57 hydrographic data exchange. This highly structured data format is commonly used for electronic chart applications and will be used for Corps IENCs An S-57 database is extracted into an Esri File Geodatabase for publication. This is that geodatabase and it contains 99 feature classes that make up the IENC data.POC IENC_POC@usace.army.mil"
821,_datasets/hifld-open-populated-places.md,HIFLD Open Populated Places,1897,https://www.datalumos.org/datalumos/project/240201/version/V1/view,,Finished,0.0192,2025-08-26,"DRP, DL","USGS developed The National Map Gazetteer as the Federal and national standard (ANSI INCITS 446-2008) for geographic nomenclature based on the Geographic Names Information System (GNIS). The National Map Gazetteer contains information about physical and cultural geographic features, geographic areas, and locational entities that are generally recognizable and locatable by name (have achieved some landmark status) and are of interest to any level of government or to the public for any purpose that would lead to the representation of the feature in printed or electronic maps and/or geographic information systems. The dataset includes features of all types in the United States, its associated areas, and Antarctica, current and historical, but not including roads and highways. The dataset holds the federally recognized name of each feature and defines the feature location by state, county, USGS topographic map, and geographic coordinates. Other attributes include names or spellings other than the official name, feature classification, and historical and descriptive information. The dataset assigns a unique, permanent feature identifier, the Feature ID, as a standard Federal key for accessing, integrating, or reconciling feature data from multiple data sets. This dataset is a flat model, establishing no relationships between features, such as hierarchical, spatial, jurisdictional, organizational, administrative, or in any other manner. As an integral part of The National Map, the Gazetteer collects data from a broad program of partnerships with federal, state, and local government agencies and other authorized contributors. The Gazetteer provides data to all levels of government and to the public, as well as to numerous applications through a web query site, web map, feature and XML services, file download services, and customized files upon request. The National Map download client allows free downloads of public domain geographic names data by state in a pipe-delimited text format. For additional information on the GNIS, go to https://www.usgs.gov/tools/geographic-names-information-system-gnis. See https://apps.nationalmap.gov/help/ for assistance with The National Map viewer, download client, services, or metadata. Data Refreshed March, 2025"
822,_datasets/hifld-open-power-plants.md,HIFLD Open Power Plants,1898,https://www.datalumos.org/datalumos/project/240526/version/V1/view,,Finished,0.0072,2025-08-26,"DRP, DL","This feature class/shapefile represents electric power plants. Power plants are all the land and land rights, structures and improvements, boiler or reactor vessel equipment, engines and engine-driven generators, turbo generator units, accessory electric equipment, and miscellaneous power plant equipment are grouped together for each individual facility. Included are the following plant types hydroelectric dams, fossil fuel (coal, natural gas, or oil), nuclear, solar, wind, geothermal, and biomass."
823,_datasets/hifld-open-primary-frontal-dunes.md,HIFLD Open Primary Frontal Dunes,1899,https://www.datalumos.org/datalumos/project/239984/version/V1/view,,Finished,0.0059,2025-08-26,"DRP, DL","The National Flood Hazard Layer (NFHL) is a compilation of GIS data that comprises a nationwide digital Flood Insurance Rate Map. The GIS data and services are designed to provide the user with the ability to determine the flood zone, base flood elevation, and floodway status for a particular location. It also has information about the NFIP communities, map panels, cross sections, hydraulic structures, Coastal Barrier Resource System, and base maps such as road, stream, and public land survey data. Through flood studies, FEMA produces Flood Insurance Study Reports, FIRM Panels, and FIRM Databases. FIRM Databases that become effective are incorporated into the NFHL. Updates to the NFHL are issued through Letters of Map Revision (LOMRs) and Letters of Map Amendment (LOMAs). Continuously updated, the NFHL serves as a Digital Flood Insurance Rate Map representing the current effective flood data for those communities where maps have been digitized. NFHL data can be viewed with widely available GIS software, including freely available programs that work with GIS shapefiles. For more information on the NFHL, see the online resources referenced herein. Using base maps The minimum horizontal positional accuracy for base map hydrographic and transportation features used with the NFHL is the NSSDA radial accuracy of 38 feet. Letter of Map Amendment (LOMA) point locations are approximate. The location of the LOMA is referenced in the legal description of the letter itself. LOMA points can be viewed in the NFHL Interactive Map on the FEMA GeoPlatform."
824,_datasets/hifld-open-primary-roads.md,HIFLD Open Primary Roads,1900,https://www.datalumos.org/datalumos/project/240532/version/V1/view,,Finished,0.089,2025-08-26,"DRP, DL","Primary roads are generally divided, limited-access highways within the Federal interstate highway system or under state management. These highways are distinguished by the presence of interchanges and are accessible by ramps, and may include some toll highways. The Primary Roads shapefile contains all linear street features with MTFCC of S1100.Download https://www2.census.gov/geo/tiger/TGRGDB24/tlgdb_2024_a_us_roads.gdb.zipMetadata https://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/Current_19115/series_tl_2023_roads.shp.iso.xml"
825,_datasets/hifld-open-principal-ports.md,HIFLD Open Principal Ports,1901,https://www.datalumos.org/datalumos/project/240533/version/V1/view,,Finished,0.0132,2025-08-26,"DRP, DL","The principal port file contains USACE port codes, geographic location, names, and commodity tonnage summaries (total tons, domestic, foreign, imports and exports) for principal USACE ports for CY 2022."
826,_datasets/hifld-open-prison-boundaries.md,HIFLD Open Prison Boundaries,1902,https://www.datalumos.org/datalumos/project/240534/version/V1/view,,Finished,0.0039,2025-08-26,"DRP, DL","The prison boundary feature class contains secure detention facilities. These facilities range in jurisdiction from federal(excluding military) to local governments. Polygon geometry is used to describe the extent of where the incarcerated population is located (fence lines or building footprints). This feature class's attribution describes many physical and social characteristics of detention facilities in the United States and some of its territories. The attribution for this feature class was populated by open source search methodologies of authoritative sources. Changes from the previous version include 80 records added, 132 closed, 30 reopened, and 363 removed."
827,_datasets/hifld-open-private-schools.md,HIFLD Open Private Schools,1903,https://www.datalumos.org/datalumos/project/240536/version/V1/view,,Finished,0.0077,2025-08-26,"DRP, DL","This Private Schools feature dataset is composed of private elementary and secondary education facilities in the United States as defined by the Private School Survey (PSS, https://nces.ed.gov/surveys/pss/), National Center for Education Statistics (NCES, https://nces.ed.gov), US Department of Education for the 2021-2022 school year. This includes all prekindergarten through 12th grade schools as tracked by the PSS. Complete field and attribute information is available in the ""Entities and Attributes"" metadata section. Geographical coverage is depicted in the thumbnail above and detailed in the Place Keyword section of the metadata. This release includes the addition of 4,910 new records and modifications to the spatial location and/or attribution of 17,329 records."
